ID,ISO_DateTime_UTC,Vessel,Latitude,Longitude,Cruise_type,Cruise_num,Cast,Cast_type,Bottle_number,QF_Niskin_GoFlo,Depth,QF_depth,p1,QF_p1,p2,QF_p2,p3,QF_p3,p4,QF_p4,p5,QF_p5,p6,QF_p6,p7,QF_p7,p8,QF_p8,p9,QF_p9,p10,QF_p10,p11,QF_p11,p12,QF_p12,p13,QF_p13,p14,QF_p14,p15,QF_p15,p16_Chl,QF_p16_Chl,p17_Phae,QF_p17_Phae,p18,QF_p18,p19,QF_p19,p20,QF_p20,p21,QF_p21,yyyymmdd,decy,time
1016800220,2002-09-17T13:33Z,R/V Weatherbird II,31.678,-64.243,BATS Core,10168,2,CTD casts,20,2,159.9,2,3,2,0,2,31,2,0,2,17,2,3,2,12,2,2,2,1,2,5,2,1,2,7,2,69,2,92,2,14,2,0.072,2,0.088,2,,9,,9,,9,,9,20020917,2002.71114,1333
1016800222,2002-09-17T13:33Z,R/V Weatherbird II,31.678,-64.243,BATS Core,10168,2,CTD casts,22,2,199.2,2,2,2,0,2,15,2,9,2,10,2,2,2,7,2,0,2,1,2,6,2,3,2,6,2,40,2,41,2,4,2,0.037,2,0.052,2,,9,,9,,9,,9,20020917,2002.71114,1333
1016800224,2002-09-17T13:33Z,R/V Weatherbird II,31.678,-64.243,BATS Core,10168,2,CTD casts,24,2,249.7,2,0,2,0,2,4,2,5,2,3,2,0,2,2,2,0,2,0,2,4,2,1,2,2,2,12,2,10,2,1,2,0.012,2,0.016,2,,9,,9,,9,,9,20020917,2002.71114,1333
1016900402,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,2,2,4.0,2,1,2,0,2,12,2,1,2,4,2,4,2,8,2,3,2,6,2,1,2,1,2,41,2,27,2,69,2,3,2,0.015,2,0.082,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900404,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,4,2,10.7,2,1,2,0,2,12,2,1,2,4,2,4,2,8,2,2,2,6,2,1,2,1,2,38,2,16,2,60,2,3,2,0.064,2,0.014,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900406,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,6,2,20.6,2,1,2,0,2,14,2,1,2,4,2,4,2,8,2,2,2,5,2,1,2,0,2,39,2,16,2,66,2,3,2,0.037,2,0.043,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900408,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,8,2,39.9,2,1,2,0,2,21,2,2,2,6,2,3,2,12,2,2,2,4,2,1,2,1,2,40,2,16,2,83,2,4,2,0.034,2,0.066,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900410,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,10,2,60.2,2,2,2,0,2,36,2,3,2,11,2,5,2,17,2,2,2,4,2,1,2,1,2,58,2,37,2,148,2,8,2,0.031,2,0.130,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900412,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,12,2,80.6,2,3,2,0,2,52,2,3,2,16,2,7,2,22,2,4,2,4,2,1,2,1,2,61,2,39,2,222,2,17,2,0.051,2,0.197,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900414,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,14,2,100.3,2,67,2,0,2,66,2,2,2,25,2,11,2,52,2,2,2,6,2,4,2,3,2,118,2,66,2,6,2,0,2,0.278,2,0.327,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900416,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,16,2,119.5,2,8,2,0,2,83,2,1,2,40,2,11,2,33,2,4,2,4,2,0,2,2,2,24,2,151,2,259,2,43,2,0.158,2,0.270,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900418,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,18,2,140.5,2,1,2,0,2,11,2,0,2,8,2,2,2,5,2,0,2,0,2,0,2,0,2,3,2,19,2,34,2,4,2,0.025,2,0.039,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900420,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,20,2,159.6,2,0,2,0,2,3,2,0,2,2,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,16,2,5,2,0,2,0.006,2,0.010,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900422,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,22,2,201.0,2,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,15,2,2,2,0,2,0.001,2,0.009,2,,9,,9,,9,,9,20021008,2002.76866,1329
1016900424,2002-10-08T13:29Z,R/V Weatherbird II,31.623,-64.199,BATS Core,10169,4,CTD casts,24,2,249.7,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,22,2,0,2,0,2,-0.000,2,0.009,2,,9,,9,,9,,9,20021008,2002.76866,1329
1017000302,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,2,2,3.7,2,1,2,0,2,17,2,1,2,6,2,5,2,9,2,2,2,4,2,1,2,1,2,32,2,15,2,71,2,3,2,0.065,2,0.039,2,1,2,32,2,3,2,0,2,20021113,2002.86738,1416
1017000304,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,4,2,10.9,2,1,2,0,2,17,2,1,2,7,2,5,2,9,2,2,2,4,2,1,2,1,2,33,2,5,2,75,2,3,2,0.076,2,0.025,2,1,2,33,2,3,2,0,2,20021113,2002.86738,1416
1017000306,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,6,2,19.7,2,1,2,0,2,18,2,1,2,7,2,5,2,9,2,2,2,5,2,4,2,0,2,33,2,7,2,75,2,3,2,0.060,2,0.042,2,1,2,33,2,3,2,0,2,20021113,2002.86738,1416
1017000308,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,8,2,41.0,2,1,2,0,2,20,2,1,2,9,2,5,2,12,2,3,2,3,2,0,2,1,2,34,2,8,2,95,2,4,2,0.065,2,0.059,2,1,2,34,2,4,2,0,2,20021113,2002.86738,1416
1017000310,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,10,2,60.3,2,2,2,0,2,37,2,3,2,13,2,6,2,17,2,3,2,4,2,0,2,1,2,39,2,14,2,152,2,8,2,0.112,2,0.076,2,0,2,40,2,8,2,0,2,20021113,2002.86738,1416
1017000312,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,12,2,79.2,2,4,2,0,2,61,2,4,2,21,2,5,2,27,2,4,2,4,2,1,2,1,2,52,2,34,2,252,2,17,2,0.126,2,0.179,2,0,2,54,2,18,2,0,2,20021113,2002.86738,1416
1017000314,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,14,2,101.3,2,74,2,0,2,63,2,2,2,32,2,14,2,56,2,6,2,6,2,2,2,3,2,85,2,70,2,5,2,0,2,0.163,2,0.391,2,2,2,85,2,0,2,0,2,20021113,2002.86738,1416
1017000316,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,16,2,121.5,2,4,2,0,2,64,2,1,2,33,2,7,2,17,2,3,2,2,2,0,2,1,2,17,2,106,2,192,2,27,2,0.078,2,0.206,2,0,2,17,2,28,2,0,2,20021113,2002.86738,1416
1017000318,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,18,2,140.8,2,3,2,0,2,31,2,0,2,19,2,3,2,15,2,1,2,1,2,0,2,1,2,6,2,57,2,92,2,14,2,0.026,2,0.146,2,0,2,6,2,14,2,0,2,20021113,2002.86738,1416
1017000320,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,20,2,160.1,2,2,2,0,2,16,2,0,2,12,2,2,2,9,2,1,2,1,2,0,2,1,2,3,2,27,2,50,2,6,2,0.022,2,0.078,2,0,2,3,2,6,2,0,2,20021113,2002.86738,1416
1017000322,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,22,2,199.9,2,0,2,0,2,3,2,0,2,2,2,1,2,3,2,0,2,0,2,0,2,0,2,1,2,4,2,9,2,1,2,0.021,2,0.012,2,0,2,1,2,1,2,0,2,20021113,2002.86738,1416
1017000324,2002-11-13T14:16Z,R/V Weatherbird II,31.667,-64.105,BATS Core,10170,3,CTD casts,24,2,250.4,2,0,2,0,2,1,2,1,2,2,2,0,2,2,2,0,2,0,2,0,2,0,2,0,2,2,2,6,2,1,2,0.002,2,0.018,2,0,2,0,2,1,2,0,2,20021113,2002.86738,1416
1017100402,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,2,2,3.7,2,3,2,0,2,48,2,2,2,17,2,5,2,17,2,2,2,5,2,0,2,1,2,44,2,17,2,185,2,13,2,0.165,2,0.076,2,1,2,44,2,13,2,0,2,20021210,2002.94137,1424
1017100404,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,4,2,10.7,2,3,2,0,2,49,2,2,2,16,2,5,2,17,2,2,2,5,2,0,2,1,2,43,2,17,2,185,2,13,2,0.168,2,0.055,2,0,2,44,2,13,2,0,2,20021210,2002.94137,1424
1017100406,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,6,2,20.6,2,3,2,0,2,47,2,2,2,16,2,5,2,17,2,2,2,5,2,0,2,1,2,45,2,17,2,183,2,14,2,0.173,2,0.047,2,1,2,45,2,14,2,0,2,20021210,2002.94137,1424
1017100408,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,8,2,40.7,2,3,2,0,2,46,2,2,2,16,2,5,2,17,2,2,2,5,2,0,2,1,2,44,2,16,2,177,2,13,2,0.163,2,0.050,2,1,2,44,2,13,2,0,2,20021210,2002.94137,1424
1017100410,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,10,2,59.3,2,3,2,0,2,50,2,2,2,17,2,5,2,17,2,2,2,5,2,1,2,1,2,45,2,17,2,187,2,13,2,0.160,2,0.067,2,1,2,45,2,13,2,0,2,20021210,2002.94137,1424
1017100412,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,12,2,80.5,2,5,2,0,2,74,2,3,2,26,2,6,2,27,2,2,2,4,2,1,2,2,2,54,2,31,2,313,2,23,2,0.178,2,0.186,2,0,2,56,2,24,2,0,2,20021210,2002.94137,1424
1017100414,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,14,2,99.4,2,46,2,0,2,38,2,1,2,15,2,8,2,32,2,2,2,5,2,2,2,2,2,85,2,19,2,269,2,0,2,0.120,2,0.281,2,1,2,86,2,0,2,0,2,20021210,2002.94137,1424
1017100416,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,16,2,120.1,2,4,2,0,2,44,2,1,2,22,2,5,2,15,2,2,2,2,2,0,2,1,2,12,2,68,2,134,2,20,2,0.084,2,0.132,2,0,2,12,2,21,2,0,2,20021210,2002.94137,1424
1017100418,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,18,2,139.2,2,3,2,0,2,37,2,1,2,21,2,3,2,12,2,1,2,2,2,0,2,1,2,9,2,57,2,107,2,17,2,0.064,2,0.115,2,0,2,9,2,17,2,0,2,20021210,2002.94137,1424
1017100420,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,20,2,160.7,2,1,2,8,2,5,2,0,2,3,2,1,2,4,2,0,2,1,2,0,2,0,2,1,2,5,2,15,2,1,2,0.016,2,0.014,2,1,2,0,2,1,2,0,2,20021210,2002.94137,1424
1017100422,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,22,2,200.3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2,1,2,2,2,0,2,0.003,2,0.006,2,0,2,0,2,0,2,0,2,20021210,2002.94137,1424
1017100424,2002-12-10T14:24Z,R/V Weatherbird II,31.649,-64.121,BATS Core,10171,4,CTD casts,24,2,249.4,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,0,2,0.001,2,0.005,2,0,2,0,2,0,2,0,2,20021210,2002.94137,1424
1017200402,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,2,2,4.9,2,7,2,0,2,95,2,1,2,31,2,6,2,41,2,6,2,12,2,2,2,4,2,57,2,23,2,324,2,17,2,0.137,2,0.271,2,1,2,58,2,18,2,0,2,20030204,2003.09482,1435
1017200404,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,4,2,9.6,2,6,2,0,2,93,2,1,2,32,2,6,2,41,2,5,2,10,2,2,2,4,2,55,2,23,2,312,2,17,2,0.229,2,0.181,2,1,2,56,2,18,2,0,2,20030204,2003.09482,1435
1017200406,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,6,2,18.7,2,11,2,0,2,162,2,2,2,53,2,9,2,70,2,8,2,16,2,4,2,6,2,94,2,43,2,541,2,29,2,0.285,2,0.120,2,3,2,94,2,30,2,0,2,20030204,2003.09482,1435
1017200408,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,8,2,39.2,2,7,2,0,2,105,2,2,2,35,2,5,2,43,2,6,2,7,2,2,2,3,2,56,2,26,2,330,2,18,2,0.203,2,0.209,2,2,2,56,2,19,2,0,2,20030204,2003.09482,1435
1017200410,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,10,2,58.7,2,8,2,0,2,107,2,2,2,37,2,5,2,47,2,7,2,7,2,2,2,3,2,51,2,27,2,349,2,19,2,0.319,2,0.114,2,0,2,52,2,20,2,0,2,20030204,2003.09482,1435
1017200412,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,12,2,79.3,2,5,2,0,2,73,2,2,2,26,2,4,2,32,2,4,2,4,2,3,2,2,2,28,2,28,2,241,2,14,2,0.113,2,0.198,2,0,2,29,2,14,2,0,2,20030204,2003.09482,1435
1017200414,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,14,2,100.1,2,53,2,0,2,50,2,1,2,17,2,6,2,46,2,5,2,6,2,6,2,3,2,94,2,23,2,348,2,0,2,0.064,2,0.365,2,21,3,76,2,0,2,0,2,20030204,2003.09482,1435
1017200416,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,16,2,119.9,2,6,2,0,2,83,2,3,2,28,2,5,2,36,2,9,2,4,2,5,2,2,2,46,2,64,2,343,2,16,2,0.261,2,0.261,2,13,2,34,2,16,2,0,2,20030204,2003.09482,1435
1017200418,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,18,2,141.6,2,3,2,0,2,32,2,1,2,13,2,3,2,16,2,1,2,2,2,1,2,1,2,14,2,17,2,118,2,6,2,0.084,2,0.088,2,0,2,14,2,6,2,0,2,20030204,2003.09482,1435
1017200420,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,20,2,159.8,2,0,2,0,2,0,2,0,2,1,2,1,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,2,2,0,2,0.002,2,0.008,2,0,2,0,2,0,2,0,2,20030204,2003.09482,1435
1017200422,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,22,2,202.4,2,0,2,0,2,2,2,1,2,1,2,0,2,2,2,0,2,1,2,0,2,0,2,1,2,3,2,6,2,0,2,0.010,2,0.010,2,0,2,1,2,0,2,0,2,20030204,2003.09482,1435
1017200424,2003-02-04T14:35Z,R/V Weatherbird II,31.711,-64.229,BATS Core,10172,4,CTD casts,24,2,252.0,2,2,2,0,2,14,2,1,2,8,2,1,2,7,2,0,2,1,2,0,2,0,2,3,2,18,2,45,2,5,2,0.038,2,0.048,2,0,2,3,2,5,2,0,2,20030204,2003.09482,1435
1017300202,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,2,2,3.8,2,3,2,0,2,36,2,1,2,13,2,6,2,17,2,2,2,10,2,2,2,3,2,41,2,7,2,134,2,5,2,0.156,2,0.016,2,0,2,42,2,5,2,0,2,20030221,2003.14141,1447
1017300204,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,4,2,10.5,2,3,2,0,2,45,2,1,2,16,2,7,2,19,2,3,2,13,2,3,2,2,2,45,2,11,2,157,2,7,2,0.193,2,-0.000,2,1,2,45,2,7,2,0,2,20030221,2003.14141,1447
1017300206,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,6,2,20.0,2,4,2,0,2,67,2,2,2,22,2,7,2,26,2,3,2,14,2,3,2,3,2,64,2,26,2,243,2,13,2,0.245,2,0.061,2,1,2,65,2,13,2,0,2,20030221,2003.14141,1447
1017300208,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,8,2,39.7,2,8,2,0,2,120,2,2,2,35,2,7,2,57,2,6,2,10,2,5,2,5,2,62,2,26,2,347,2,14,2,0.378,2,0.019,2,1,2,63,2,14,2,0,2,20030221,2003.14141,1447
1017300210,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,10,2,59.5,2,11,2,0,2,151,2,3,2,49,2,8,2,60,2,7,2,7,2,11,2,4,2,37,2,65,2,414,2,18,2,0.409,2,0.118,2,0,2,38,2,19,2,0,2,20030221,2003.14141,1447
1017300212,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,12,2,79.6,2,10,2,0,2,119,2,2,2,49,2,10,2,45,2,11,2,6,2,7,2,3,2,32,2,80,2,369,2,15,2,0.383,2,0.108,2,1,2,32,2,15,2,0,2,20030221,2003.14141,1447
1017300214,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,14,2,100.3,2,36,2,0,2,30,2,1,2,14,2,5,2,26,2,4,2,5,2,4,2,2,2,33,2,13,2,177,2,0,2,0.175,2,0.077,2,1,2,33,2,0,2,0,2,20030221,2003.14141,1447
1017300216,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,16,2,120.6,2,4,2,0,2,48,2,1,2,21,2,4,2,20,2,6,2,3,2,3,2,1,2,13,2,28,2,157,2,6,2,0.151,2,0.071,2,0,2,13,2,6,2,0,2,20030221,2003.14141,1447
1017300218,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,18,2,140.1,2,2,2,0,2,20,2,1,2,11,2,2,2,11,2,2,2,2,2,1,2,1,2,7,2,11,2,65,2,2,2,0.073,2,0.037,2,0,2,7,2,2,2,0,2,20030221,2003.14141,1447
1017300220,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,20,2,160.2,2,1,2,0,2,7,2,0,2,4,2,1,2,5,2,0,2,1,2,1,2,0,2,1,2,7,2,19,2,0,2,0.023,2,0.023,2,0,2,1,2,0,2,0,2,20030221,2003.14141,1447
1017300224,2003-02-21T14:47Z,R/V Weatherbird II,31.682,-64.173,BATS Core,10173,2,CTD casts,24,2,250.9,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,6,2,1,2,0,2,1,2,1,2,2,2,0,2,0.002,2,0.010,2,0,2,1,2,0,2,0,2,20030221,2003.14141,1447
2017300202,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,2,2,4.0,2,13,2,51,2,193,2,1,2,55,2,20,2,87,2,25,2,24,2,16,2,3,2,4,2,39,2,435,2,7,2,0.445,2,0.175,2,1,2,3,2,7,2,0,2,20030304,2003.17152,1431
2017300204,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,4,2,9.6,2,15,2,25,2,212,2,2,2,58,2,17,2,95,2,27,2,26,2,17,2,3,2,30,2,43,2,478,2,8,2,0.461,2,0.123,2,1,2,30,2,8,2,0,2,20030304,2003.17152,1431
2017300206,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,6,2,18.7,2,15,2,30,2,213,2,2,2,63,2,19,2,100,2,10,2,20,2,20,2,2,2,27,2,43,2,479,2,8,2,0.405,2,0.201,2,1,2,27,2,8,2,0,2,20030304,2003.17152,1431
2017300208,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,8,2,38.4,2,16,2,47,2,208,2,1,2,58,2,14,2,99,2,13,2,16,2,15,2,1,2,24,2,47,2,472,2,9,2,0.451,2,0.111,2,0,2,25,2,9,2,0,2,20030304,2003.17152,1431
2017300210,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,10,2,60.4,2,12,2,0,2,142,2,2,2,47,2,10,2,75,2,6,2,9,2,9,2,0,2,16,2,41,2,353,2,7,2,0.285,2,0.181,2,0,2,16,2,7,2,0,2,20030304,2003.17152,1431
2017300212,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,12,2,79.8,2,2,2,0,2,18,2,9,2,13,2,9,2,7,2,1,2,1,2,1,2,0,2,5,2,35,2,191,2,4,2,0.158,2,0.106,2,0,2,5,2,4,2,0,2,20030304,2003.17152,1431
2017300214,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,14,2,99.5,2,37,2,0,2,29,2,0,2,16,2,6,2,25,2,4,2,1,2,4,2,5,2,21,2,15,2,168,2,0,2,0.167,2,0.084,2,0,2,22,2,0,2,0,2,20030304,2003.17152,1431
2017300216,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,16,2,120.5,2,3,2,11,2,26,2,1,2,16,2,4,2,13,2,2,2,2,2,2,2,0,2,5,2,16,2,81,2,2,2,0.080,2,0.062,2,0,2,5,2,2,2,0,2,20030304,2003.17152,1431
2017300218,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,18,2,138.7,2,2,2,10,2,20,2,1,2,14,2,3,2,12,2,2,2,1,2,1,2,0,2,5,2,14,2,69,2,2,2,0.059,2,0.077,2,0,2,5,2,2,2,0,2,20030304,2003.17152,1431
2017300220,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,20,2,159.8,2,2,2,0,2,21,2,1,2,15,2,3,2,12,2,2,2,1,2,1,2,1,2,5,2,15,2,73,2,2,2,0.066,2,0.069,2,0,2,5,2,2,2,0,2,20030304,2003.17152,1431
2017300222,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,22,2,199.4,2,1,2,10,2,12,2,1,2,7,2,2,2,8,2,1,2,1,2,1,2,0,2,2,2,5,2,32,2,1,2,0.038,2,0.067,2,0,2,2,2,1,2,0,2,20030304,2003.17152,1431
2017300224,2003-03-04T14:31Z,R/V Weatherbird II,31.646,-64.183,BATS Bloom A,20173,2,CTD casts,24,2,248.4,2,0,2,16,2,1,2,0,2,1,2,1,2,2,2,0,2,0,2,0,2,0,2,0,2,1,2,7,2,0,2,0.010,2,0.024,2,0,2,0,2,0,2,0,2,20030304,2003.17152,1431
1017400202,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,2,2,4.6,2,6,2,0,2,85,2,3,2,30,2,9,2,50,2,4,2,18,2,8,2,3,2,42,2,19,2,278,2,8,2,0.060,2,0.330,2,1,2,42,2,8,2,0,2,20030321,2003.21812,1443
1017400204,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,4,2,10.0,2,6,2,25,2,89,2,2,2,29,2,8,2,48,2,3,2,17,2,4,2,3,2,40,2,17,2,269,2,8,2,0.060,2,0.258,2,1,2,40,2,8,2,0,2,20030321,2003.21812,1443
1017400206,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,6,2,19.0,2,6,2,0,2,93,2,2,2,29,2,9,2,49,2,3,2,17,2,4,2,3,2,41,2,17,2,265,2,8,2,0.234,2,0.111,2,1,2,41,2,8,2,0,2,20030321,2003.21812,1443
1017400208,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,8,2,40.4,2,7,2,0,2,107,2,3,2,34,2,10,2,55,2,6,2,13,2,8,2,3,2,50,2,34,2,327,2,9,2,0.093,2,0.315,2,7,2,44,2,9,2,0,2,20030321,2003.21812,1443
1017400210,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,10,2,59.7,2,9,2,0,2,125,2,3,2,45,2,10,2,61,2,5,2,11,2,6,2,4,2,375,3,39,2,345,2,13,2,0.019,2,0.408,2,0,2,386,3,13,2,0,2,20030321,2003.21812,1443
1017400212,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,12,2,78.7,2,7,2,0,2,81,2,0,2,54,2,9,2,32,2,8,2,5,2,1,2,2,2,17,2,57,2,249,2,12,2,0.072,2,0.274,2,0,2,18,2,12,2,0,2,20030321,2003.21812,1443
1017400214,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,14,2,98.4,2,29,2,0,2,20,2,1,2,18,2,4,2,17,2,1,2,3,2,3,2,0,2,16,2,8,2,110,2,0,2,0.013,2,0.136,2,2,2,14,2,0,2,0,2,20030321,2003.21812,1443
1017400216,2003-03-21T14:43Z,R/V Weatherbird II,31.706,-64.212,BATS Core,10174,2,CTD casts,16,2,119.3,2,1,2,0,2,14,2,0,2,10,2,2,2,6,2,1,2,0,2,1,2,0,2,3,2,8,2,35,2,1,2,0.002,2,0.054,2,0,2,3,2,1,2,0,2,20030321,2003.21812,1443
